num;callsign;dmrid;name;country;ctry
518;AB1TZ;3123005;Mike;United States;USA
519;AB1TZ;3123030;Michael;United States;
520;AB1UB;3109269;Brian;United States;
521;AB1UK;3125207;Serafim;United States;
522;AB1VG;3109214;Mark;United States;
523;AB1XG;3133094;David;United States;
524;AB2HM;3134306;Patrick;United States;
525;AB3AC;3124020;Bruce;United States;USA
526;AB3LI;3142118;Freddy;United States;
527;AB3QK;3124147;Louis;United States;
528;AB3QN;3137314;Austin;United States;
529;AB3QV;3142147;Chris;United States;
530;AB3XT;3142157;Andrew;United States;
531;AB4BC;3137249;Brian;United States;
532;AB4BW;3145131;Ben;United States;
533;AB4GT;3106849;Jeffrey;United States;
534;AB4IX;3112410;Mark;United States;
535;AB4MW;3151109;Mitch;United States;
536;AB4TC;3108290;Bill;United States;USA
537;AB4WS;3121025;John;United States;
538;AB5JO;3148221;Joe;United States;
539;AB5N;3105098;Robert;United States;
540;AB5U;3148252;Charles;United States;
541;AB5U;3148226;Charles;United States;
542;AB6AD;3107061;Woo;United States;
543;AB6ET;3106293;Norman;United States;USA
544;AB6MB;3106441;Jeffrey;United States;
545;AB6MJ;3106566;Nino;United States;
546;AB6ST;3148269;Conrad;United States;
547;AB6ST;3148262;Conrad;United States;
548;AB6XI;3107087;Bo;United States;
549;AB7JF;3104145;Fred;United States;USA
550;AB8AZ;3126135;Darrell;United States;USA
551;AB8DY;3154042;Craig;United States;
552;AB8DY;3154041;Craig;United States;
553;AB8JR;3126424;Jim;United States;
554;AB8JR;3126212;Jim;United States;USA
555;AB8JR;3126528;Jim;United States;
556;AB8M;3139156;Douglas;United States;USA
557;AB8PR;3126544;Philip;United States;
558;AB8RG;3139162;Greg;United States;USA
559;AB8RG;3139087;Gregory;United States;
560;AB8YM;3139038;Blase;United States;
561;AB9DO;3117253;Scott;United States;USA
562;AB9DO;3117280;Scott;United States;USA
563;AB9EE;3117273;Robert;United States;USA
564;AB9EE;3117289;Robert;United States;USA
565;AB9OS;3130011;Eric;United States;
566;AB9SX;3117438;James;United States;
567;AB9YO;3117279;Vic;United States;USA
568;AB9YO;3117260;Vic;United States;USA
569;AC0CH;3108174;Thomas;United States;USA
570;AC0KQ;3108476;Willem;United States;
571;AC0KQ;3108231;Willem;United States;USA
572;AC0MK;3129124;Ed;United States;USA
573;AC0NJ;3108611;Ken;United States;
574;AC0SFX;3108227;Robert;United States;USA
575;AC0UA;3108353;Jason;United States;USA
576;AC0UA;3108350;Jason;United States;USA
577;AC0V;3108268;Michael;United States;USA
578;AC0VH;3108208;David;United States;USA
579;AC0WA;3120138;Michael;United States;USA
580;AC0XN;3108140;Aaron;United States;USA
581;AC0YV;3108343;Mike;United States;USA
582;AC2AE;3136159;Joseph;United States;USA
583;AC2AZ;3136498;Robert;United States;
584;AC2FV;3136312;Scott;United States;
585;AC2GS;3136412;Roy;United States;
586;AC2GY;3136428;Russell;United States;
587;AC2HK;3136615;David;United States;
588;AC2IE;3136629;Tom;United States;
589;AC2KQ;3136465;ROBERT;United States;
590;AC2KU;3134068;Robert;United States;USA
591;AC2KU;3134102;Robert;United States;USA
592;AC2KU;3134281;Robert;United States;
593;AC2KY;3136571;hellman;United States;
594;AC2NW;3134310;Michael;United States;
595;AC2O;3136073;Neil;United States;USA
596;AC2OE;3136305;Anthony;United States;
597;AC2PL;3136341;Jeffrey;United States;
598;AC40U;3148086;Martin;United States;USA
599;AC4BD;3112084;William;United States;USA
600;AC4SA;3101053;Allen;United States;
601;AC4SA;3101065;Allen;United States;
602;AC4XQ;3112017;Rick;United States;USA
603;AC4XQ;3112011;Rick;United States;USA
604;AC5BG;3148236;Robert;United States;
605;AC5JM;3140017;Jerry;United States;USA
606;AC5S;3108068;Paul;United States;USA
607;AC5XV;3105012;Michael;United States;USA
608;AC5YK;3148300;Don;United States;
609;AC6I;3132048;Movell;United States;USA
610;AC7DS;3104163;David;United States;USA
611;AC7E;3104114;Steven;United States;USA
612;AC7FN;3104053;James;United States;USA
613;AC7II;3149024;Ted;United States;USA
614;AC7IL;3104265;Matthew;United States;
615;AC8AW;3126127;Ingobert;United States;USA
616;AC8FE;3139197;Robert;United States;USA
617;AC8FE;3139198;Robert;United States;USA
618;AC8FG;3154012;Tim;United States;
619;AC8HZ;3126420;John;United States;
620;AC8HZ;3126413;John;United States;
621;AC8IL;3126445;SCOTT;United States;
622;AC8OB;3139307;Nicholas;United States;
623;AC8QE;3126448;stephen;United States;
624;AC8QS;3126494;Jean-Luc;United States;
625;AC8SL;3139262;Robert;United States;
626;AC9EN;3118008;James;United States;USA
627;AC9GX;3155056;Ralf;United States;
628;AC9HP;3118115;Wayne;United States;
629;AC9ID;3118323;Michael;United States;
630;AC9JY;3117359;Raymond;United States;
631;AC9JY;3117441;Raymond;United States;
632;AC9KF;3118140;Carol;United States;
633;AC9KQ;3118442;Dennis;United States;
634;AC9LB;3118189;Kevin;United States;
635;AC9LE;3155101;Jamie;United States;
636;AD0AB;3120008;James;United States;
637;AD0BN;3146002;Aaron;United States;USA
638;AD0GX;3108175;Kevin;United States;USA
639;AD0HD;3120165;Al;United States;USA
640;AD0HI;3108368;Robert;United States;
641;AD0JL;3108549;Holmes,;United States;
642;AD0KW;3127037;Frederic;United States;
643;AD2DX;3134249;Carl;United States;
644;AD2Z;3136277;Gary;United States;
645;AD4C;3112133;Hector;United States;USA
646;AD4HZ;3137175;Paul;United States;USA
647;AD4RL;3145303;Berry;United States;
648;AD4TN;3147225;Russell;United States;
649;AD4UU;3126379;Dave;United States;
650;AD4UU;3126447;Dave;United States;
651;AD4Y;3112206;Miguel;United States;USA
652;AD4Y;3112207;Miguel;United States;USA
653;AD4ZU;3112540;Chris;United States;
654;AD5AJ;3140067;Stephen;United States;
655;AD5JK;3140136;Thomas;United States;
656;AD5MT;3108197;Patrick;United States;USA
657;AD5OR;3140031;Greg;United States;
658;AD5PJ;3148254;Edgar;United States;
659;AD5VL;3140161;Paula;United States;
660;AD7C;3104226;Richard;United States;
661;AD7ID;3104271;Darrel;United States;
662;AD7JL;3153044;Eric;United States;USA
663;AD7NP;3153045;Carlos;United States;USA
664;AD7TH;3153019;Michael;United States;USA
665;AD9O;3124148;Rachel;United States;
666;AE0F;3127042;William;United States;
667;AE0TB;3119108;Tom;United States;
668;AE1C;3125037;Jim;United States;USA
669;AE1C;3125003;Jim;United States;USA
670;AE1C;3125004;Jim;United States;USA
671;AE2JM;3136241;Josh;United States;USA
672;AE2K;3136086;Eric;United States;USA
673;AE4CL;3137692;Marvin;United States;
674;AE4FG;3137548;Kelly;United States;
675;AE4JY;3113122;Maurice;United States;
676;AE4ML;3151056;Michael;United States;USA
677;AE4TC;3151022;Scott;United States;USA
678;AE4TC;3151021;Scott;United States;USA
679;AE4UX;3145268;Charles;United States;
680;AE4UX;3145037;Charles;United States;USA
681;AE4WG;3112552;Warren;United States;
682;AE5AR;3105099;John;United States;
683;AE5AU;3105010;Luke;United States;USA
684;AE5CF;3148246;Brian;United States;
685;AE5DN;3140001;Mark;United States;USA
686;AE5DN;3140002;Mark;United States;USA
687;AE5IV;3148041;Mike;United States;USA
688;AE5JH;3148030;Ralph;United States;USA
689;AE5ME;3140122;Jeff;United States;
690;AE5MM;3140057;Loyd;United States;
691;AE5MM;3140172;Loyd;United States;
692;AE5OQ;3108184;Armstead;United States;USA
693;AE5PB;3140026;Paul;United States;
694;AE5QL;3140108;Michael;United States;
695;AE5RH;3140024;Scott;United States;
696;AE5RX;3105037;Alan;United States;
697;AE5TD;3140025;Tom;United States;
698;AE5YG;3105074;Robert;United States;
699;AE5YJ;3140093;Andrew;United States;
700;AE6GT;3106754;Jon;United States;
701;AE6TT;3106767;Mark;United States;
702;AE6TV;3107086;Hans;United States;
703;AE6XM;3106315;Michael;United States;USA
704;AE7FF;3104069;Richard;United States;USA
705;AE7I;3132116;Craig;United States;
706;AE7IH;3104148;Dan;United States;USA
707;AE7IH;3104134;Dan;United States;USA
708;AE7JW;3132069;John;United States;
709;AE7OD;3130004;Jeff;United States;
710;AE7OD;3130005;Jeff;United States;
711;AE7OD;3130003;Jeff;United States;
712;AE7OX;3132081;Bill;United States;
713;AE7RR;3104072;Ron;United States;USA
714;AE7RR;3104050;Ron;United States;USA
715;AE7RR;3104071;Ron;United States;USA
716;AE7WZ;3153025;Anthony;United States;USA
717;AE7WZ;3153030;Anthony;United States;USA
718;AE7YS;3104119;Bill;United States;USA
719;AE9CT;3117054;Charles;United States;
720;AE9P;3118185;Paul;United States;
721;AE9P;3118141;Paul;United States;
722;AF0H;3104284;David;United States;
723;AF0H;3104283;David;United States;
724;AF0NE;3106878;Tanawat;United States;
725;AF1HS;3109278;Arthur;United States;
726;AF1PE;3106722;Jose;United States;
727;AF20;3136132;Jose;United States;USA
728;AF2O;3136135;Jose;United States;USA
729;AF2O;3136105;Jose;United States;USA
730;AF4E;3145103;Darrell;United States;
731;AF4E;3145102;Darrell;United States;
732;AF4EL;3112509;Karl;United States;
733;AF4FS;3113082;MILTON;United States;
734;AF4JC;3112449;James;United States;
735;AF4KK;3112585;Scott;United States;
736;AF5AK;3148004;Ralf;United States;USA
737;AF5EH;3148055;James;United States;USA
738;AF5EH;3148058;James;United States;USA
739;AF5JQ;3148330;Jonathan;United States;
740;AF5LW;3140086;Justin;United States;
741;AF5RS;3148248;Bob;United States;
742;AF5SO;3105032;Lee;United States;USA
743;AF5TX;3148064;Robert;United States;USA
744;AF5UY;3105042;Michael;United States;
745;AF5XC;3140068;Dustin;United States;
746;AF6BY;3106320;Jeff;United States;USA
747;AF6FB;3106609;Michael;United States;
748;AF6FB;3106771;Michael;United States;
749;AF6MN;3132235;David;United States;
750;AF6PU;3106114;Jim;United States;USA
751;AF7FH;3149031;Wallace;United States;
752;AF7FH;3149030;Wallace;United States;
753;AF7PR;3153065;Robert;United States;
754;AG0X;3112528;Uli;United States;
755;AG1A;3125193;Wayne;United States;
756;AG1T;3149060;Gary;United States;
757;AG1YK;3109204;Steve;United States;
758;AG2K;3109008;Ken;United States;USA
759;AG2K;3109067;Ken;United States;
760;AG4CL;3145310;Larry;United States;
761;AG4ML;3121002;Phil;United States;USA
762;AG4OS;3101006;Richard;United States;USA
763;AG4SF;3147165;TOM;United States;
764;AG4VN;3145225;Marty;United States;
765;AG4WQ;3104036;Tom;United States;USA
766;AG4ZV;3101022;Devin;United States;
767;AG5AT;3101072;August;United States;
768;AG5CQ;3108416;Michael;United States;
769;AG6DK;3107009;Wilko;United States;
770;AG6E;3106217;David;United States;USA
771;AG6HG;3106447;Ben;United States;
772;AG6HG;3106485;Ben;United States;
773;AG6HT;3106261;Dave;United States;USA
774;AG6RP;3113115;Gilbert;United States;
775;AG6SR;3106297;Paul;United States;USA
776;AG6SR;3106300;Paul;United States;USA
777;AG6TF;3107059;Greg;United States;
778;AG6WK;3106558;Barry;United States;
779;AG6WK;3106557;Barry;United States;
780;AG7T;3153042;Scott;United States;
781;AG9V;3155039;Roman;United States;
782;AG9V;3155062;Roman;United States;
783;AH0A;3115056;Joseph;United States;
784;AH6BZ;3115054;Ryan;United States;
785;AH6CP;3115140;Robin;United States;USA
786;AH6CP;3115011;Robin;United States;
787;AH6CP;3115015;Robin;United States;
788;AH6CP;3115010;Robin;United States;
789;AH6CP;3115012;Robin;United States;
790;AH6CP;3115109;Robin;United States;USA
791;AH6CP;3115016;Robin;United States;
792;AH6CP;3115009;Robin;United States;
793;AH6CP;3115013;Robin;United States;
794;AH6CP;3115014;Robin;United States;
795;AH6CP;3115163;Robin;United States;
796;AH6CP;3115126;Robin;United States;USA
797;AH6GR;3115032;Randal;United States;
798;AH6GR;3115020;Randal;United States;
799;AH6HI;3115118;Roy;United States;USA
800;AH6HI;3115007;Roy;United States;
801;AH6IX;3115144;Jeffrey;United States;USA
802;AH6JA;3115161;Harvey;United States;
803;AH6JA;3115021;HARVEY;United States;
804;AH6JA;3115146;Harvey;United States;USA
805;AH6JA;3115028;Harvey;United States;
806;AH6KD;3106360;Dennis;United States;USA
807;AH6KD;3106356;Dennis;United States;USA
808;AH6KD;3106358;Dennis;United States;USA
809;AH6KD;3106361;Dennis;United States;USA
810;AH6KD;3106359;Dennis;United States;USA
811;AH6KD;3106357;Dennis;United States;USA
812;AH6LT;3115061;Raymond;United States;
813;AH6PR;3115003;Mark;United States;
814;AH6Q;3115031;Randall;United States;
815;AH6Q;3115006;Randall;United States;
816;AH6Q;3115059;Randall;United States;
817;AH6Q;3115019;Randall;United States;
818;AH6QO;3115127;Kevin;United States;USA
819;AH6RH;3115111;Ron;United States;USA
820;AH6S;3115055;TIFFANY;United States;
821;AI1T;3109025;James;United States;USA
822;AI2M;3136558;Daniel;United States;
823;AI3D;3142121;Erik;United States;
824;AI4BK;3112178;Martin;United States;USA
825;AI4P;3112481;Ashley;United States;
826;AI4P;3112462;Ashley;United States;
827;AI4RT;3137273;John;United States;
828;AI4UE;3137100;Peter;United States;USA
829;AI4WW;3112196;Dan;United States;USA
830;AI6BH;3107010;Colin;United States;
831;AI6DF;3106163;Diana;United States;USA
832;AI6DF;3106164;Diana;United States;USA
833;AI6DZ;3106380;Steve;United States;USA
834;AI6DZ;3106427;Steve;United States;
835;AI6ER;3106324;Jaime;United States;USA
836;AI6FY;3106927;(Ben);United States;
837;AI6KE;3106968;Matthew;United States;
838;AI6KE;3107004;Matthew;United States;
839;AI8Z;3108453;Michael;United States;
840;AJ0EL;3119118;Joel;United States;USA
841;AJ1U;3109130;Jonathan;United States;
842;AJ3X;3124102;Joseph;United States;
843;AJ4DI;3145130;Shaun;United States;
844;AJ4EG;3112276;Wallace;United States;USA
845;AJ4FW;3112626;Ricki;United States;
846;AJ4GT;3113077;Roy;United States;
847;AJ4LJ;3112431;Robert;United States;
848;AJ4NO;3147048;Jim;United States;
849;AJ4RC;3137601;Roy;United States;
850;AJ4T;3101023;robert;United States;
851;AJ4TW;3137201;Cameron;United States;USA
852;AJ4UQ;3145145;Tom;United States;
853;AJ4VS;3112054;Sing;United States;USA
854;AJ4WP;3147172;Wayne;United States;
855;AJ4WP;3147148;Wayne;United States;
856;AJ4YK;3140212;Ronald;United States;
857;AJ5C;3105023;Robert;United States;
858;AJ6AX;3106503;Michael;United States;USA
859;AJ8T;3126472;Thad;United States;
860;AJ9Q;3137684;Burl;United States;
861;AK1CT;3109375;Andrew;United States;
862;AK1G;3109213;Gary;United States;
863;AK1NS;3136338;William;United States;
864;AK2H;3145151;Andrew;United States;
865;AK3M;3142142;Mark;United States;
866;AK4FU;3112413;Frank;United States;
867;AK4LD;3137488;Tripp;United States;
868;AK4LK;3137182;Lance;United States;USA
869;AK4PY;3113137;Barry;United States;
870;AK4RH;3137501;Randy;United States;
871;AK4TS;3137119;Todd;United States;USA
872;AK4TW;3137486;Dean;United States;
873;AK4UN;3140213;Jennipher;United States;
874;AK4W;3137699;Ed;United States;
875;AK4W;3137698;Ed;United States;
876;AK4WQ;3148205;Soren;United States;
877;AK4XO;3137048;Jon;United States;USA
878;AK6AK;3106319;Allen;United States;USA
879;AK6DX;3106563;Nick;United States;
880;AK9AK;3155042;Jim;United States;USA
881;AL7BA;3139185;Jim;United States;USA
882;AL7MH;3104339;Robert;United States;
883;AL7OP;3139128;Dave;United States;USA
884;BD7IXF;4600001;CHIWAI;China;
885;BG8CVQ;4600002;yuan;China;
886;C31AR;2130001;Anibal;Andorra;AND
887;C33EP;2130002;Pubill;Andorra;AND
888;C6ANM;3640001;Tom;Bahamas;BHS
889;CA1BVM;7301016;Victor;Chile;
890;CA1BVM;7301014;Victor;Chile;
891;CA1BVM;7301015;Victor;Chile;
892;CA1CLU;7301019;Claudio;Chile;
893;CA1GMV;7301022;Gabriel;Chile;
894;CA1MMA;7301002;Mauricio;Chile;
895;CA2ACE;7302042;Ercio;Chile;
896;CA2AEM;7302057;alejandro;Chile;
897;CA2AEM;7302056;Alejandro;Chile;
898;CA2CBS;7302026;Christian;Chile;
899;CA2CDA;7302060;Diaz;Chile;
900;CA2COL;7302041;Cristian;Chile;
901;CA2CVC;7302079;Cristian;Chile;
902;CA2DMR;7302017;Ruben;Chile;
903;CA2DMR;7302003;Ruben;Chile;
904;CA2FAF;7302073;Waldo;Chile;
905;CA2FAT;7302027;Francisco;Chile;
906;CA2FCZ;7302008;Fernando;Chile;
907;CA2FOB;7302083;Fabian;Chile;
908;CA2GOJ;7302015;Juan;Chile;
909;CA2HEU;7302007;Cesar;Chile;
910;CA2HRG;7302033;Gabriel;Chile;
911;CA2JAT;7302063;Jorge;Chile;
912;CA2JAT;7302061;Jorge;Chile;
913;CA2JCK;7302080;Jose;Chile;
914;CA2JCT;7302043;Jorge;Chile;
915;CA2JDD;7302068;DIAZ;Chile;
916;CA2JDQ;7302055;Jorge;Chile;
917;CA2JDQ;7302045;Jorge;Chile;
918;CA2JEV;7302011;Jorge;Chile;
919;CA2JHP;7302069;Juan;Chile;
920;CA2LMV;7302044;Luis;Chile;
921;CA2LRU;7302067;RIVERA;Chile;
922;CA2MSS;7302081;Marino;Chile;
923;CA2NFV;7302084;VELIZ;Chile;
924;CA2OAH;7302037;Carlos;Chile;
925;CA2OSM;7302071;Orlando;Chile;
926;CA2PVO;7302010;Orlando;Chile;
927;CA2RGQ;7302028;Rafael;Chile;
928;CA2RVN;7302009;Nelson;Chile;
929;CA2TJF;7302022;Francisco;Chile;
930;CA2VAY;7302034;Victor;Chile;
931;CA2VQE;7302046;Hernan;Chile;
932;CA3SOC;7303001;Raul;Chile;
933;CD1CIA;7301008;Cristopher;Chile;
934;CD1EJA;7301025;Enzo;Chile;
935;CD1EJA;7301024;Enzo;Chile;
936;CD1EJA;7301026;Enzo;Chile;
937;CD1MBQ;7301011;Manuel;Chile;
938;CD1WAX;7301020;Wilso;Chile;
939;CD2JVC;7302047;Jorge;Chile;
940;CD2MRX;7302051;Manuel;Chile;
941;CD2PRK;7302031;Pia;Chile;
942;CE1CPI;7301003;RC;Chile;
943;CE1JRG;7301021;Jannet;Chile;
944;CE1PDL;7301013;Ricardo;Chile;
945;CE1PDL;7301001;Ricardo;Chile;
946;CE1PKB;7301023;Edgardo;Chile;
947;CE1PKV;7301010;Basilio;Chile;
948;CE1PKV;7301009;Basilio;Chile;
949;CE1RRA;7301005;Radio;Chile;
950;CE1RWC;7301018;Luis;Chile;
951;CE1UIB;7301004;Christian;Chile;
952;CE1UIB;7301012;Christian;Chile;
953;CE1WFN;7301007;Victor;Chile;
954;CE1WFN;7301006;Victor;Chile;
955;CE1WGN;7301017;Manuel;Chile;
956;CE2BAC;7302038;Benito;Chile;
957;CE2DJA;7302062;Lecaros;Chile;
958;CE2EP;7302053;Erico;Chile;
959;CE2HAH;7302052;HECTOR;Chile;
960;CE2ICO;7302035;Julio;Chile;
961;CE2JCN;7302059;Humberto;Chile;
962;CE2JEG;7302021;Javier;Chile;
963;CE2LS;7302001;Radio;Chile;
964;CE2LZB;7302058;pedro;Chile;
965;CE2MTP;7302054;Nibaldo;Chile;
966;CE2NJT;7302024;Ivan;Chile;
967;CE2NXW;7302002;Jerardo;Chile;
968;CE2OBA;7302076;JOSÃ;Chile;
969;CE2ODI;7302018;Manuel;Chile;
970;CE2ODJ;7302074;Carlos;Chile;
971;CE2OVP;7302070;Juan;Chile;
972;CE2PAU;7302013;Osman;Chile;
973;CE2RTB;7302005;Jaime;Chile;
974;CE2RTF;7302014;Joe;Chile;
975;CE2RZC;7302016;Luis;Chile;
976;CE2SCP;7302036;Alejandro;Chile;
977;CE2SQV;7302020;Patricio;Chile;
978;CE2SVQ;7302077;Waldo;Chile;
979;CE2SVV;7302066;Juan;Chile;
980;CE2TFP;7302072;hector;Chile;
981;CE2TZY;7302025;Sergio;Chile;
982;CE2UAA;7302049;Elias;Chile;
983;CE2UAJ;7302040;Rodrigo;Chile;
984;CE2UB;7302023;Hector;Chile;
985;CE2UCH;7302050;RADIO;Chile;
986;CE2UNG;7302039;Cesar;Chile;
987;CE2UQL;7302082;Patricio;Chile;
988;CE2UQM;7302078;Juan;Chile;
989;CE2USD;7302030;Jamie;Chile;
990;CE2UTJ;7302006;Jose;Chile;
991;CE2VCD;7302065;Gonzalo;Chile;
992;CE2VCD;7302064;GONZALO;Chile;
993;CE2VRD;7302029;Manuel;Chile;
994;CE2VRP;7302019;Ferid;Chile;
995;CE2WEN;7302048;SEGUNDO;Chile;
996;CE2WUQ;7302075;Enrique;Chile;
997;CE2WWD;7302032;Luis;Chile;
998;CE2WZ;7302012;David;Chile;
999;CR7AEN;2683032;Frederico;Portugal;PRT
1000;CR7AIC;2683002;Fernando;Portugal;PRT
1001;CR7AJF;2683033;Jose;Portugal;PRT
1002;CS5ARLC;2683028;Assoc Radioamadores;Portugal;PRT
1003;CS5IND;2683072;Carlos;Portugal;PRT
1004;CS7ACF;2682001;Nuno;Portugal;PRT
1005;CS7ADG;2683022;Luis Miguel;Portugal;PRT
1006;CS7AED;2683044;Luis Filipe;Portugal;PRT
1007;CS7AED;2683055;Luis Filipe;Portugal;PRT
1008;CS7AFO;2683003;Hugo;Portugal;PRT
1009;CS7AFT;2683005;Luis;Portugal;PRT
1010;CS7AFY;2683034;Paulo;Portugal;PRT
1011;CS7AGH;2683062;Paulo;Portugal;PRT
1012;CS7AIC;2683075;Fernando;Portugal;PRT
1013;CS7AMN;2684004;Bruno;Portugal;PRT
1014;CT1AGV;2682011;Angelino;Portugal;PRT
1015;CT1AIC;2683068;Rui;Portugal;PRT
1016;CT1AIC;2683019;Rui;Portugal;PRT
1017;CT1BAT;2682002;Jose;Portugal;PRT
1018;CT1BPI;2683030;Antonio;Portugal;PRT
1019;CT1BTJ;2682009;Ricardo;Portugal;PRT
1020;CT1BUW;2683020;Jose;Portugal;PRT
1021;CT1DDN;2683073;Luis;Portugal;PRT
1022;CT1DNU;2683040;Jose;Portugal;PRT
1023;CT1DQV;2681002;Eduardo;Portugal;PRT
1024;CT1DTE;2683023;Luis;Portugal;PRT
1025;CT1DUM;2684005;Carlos;Portugal;PRT
1026;CT1DUM;2684003;Carlos;Portugal;PRT
1027;CT1DYE;2683011;Carlos;Portugal;PRT
1028;CT1DYH;2683058;Carlos;Portugal;PRT
1029;CT1DYK;2683009;Joao;Portugal;PRT
1030;CT1EBM;2683035;Miguel;Portugal;PRT
1031;CT1EGT;2683026;Jose;Portugal;PRT
1032;CT1EMC;2681012;Fernando;Portugal;PRT
1033;CT1EMJ;2685006;Joao;Portugal;PRT
1034;CT1END;2683041;Carlos;Portugal;PRT
1035;CT1EON;2683046;Joao;Portugal;PRT
1036;CT1EPE;2683048;Antonio;Portugal;PRT
1037;CT1EPT;2681006;Carlos;Portugal;PRT
1038;CT1ETG;2683066;Fernando;Portugal;PRT
1039;CT1EUO;2682010;Fernando;Portugal;PRT
1040;CT1EXR;2685001;Jorge;Portugal;PRT
1041;CT1EYY;2683043;Miguel;Portugal;PRT
1042;CT1FGR;2685002;Fernando;Portugal;PRT
1043;CT1FHI;2683025;Jorge;Portugal;PRT
1044;CT1FHI;2683014;Jorge;Portugal;PRT
1045;CT1FHW;2683067;Jose;Portugal;PRT
1046;CT1FLE;2684010;Julio;Portugal;PRT
1047;CT1FNG;2683070;Victor;Portugal;PRT
1048;CT1FUH;2682005;Paulo;Portugal;PRT
1049;CT1GFQ;2683047;Carlos;Portugal;PRT
1050;CT1GZB;2683057;Jose;Portugal;PRT
1051;CT1HDC;2683001;Paulo;Portugal;PRT
1052;CT1IDJ;2683015;Michael;Portugal;PRT
1053;CT1IEM;2683016;Belinda;Portugal;PRT
1054;CT1JIB;2683007;Jorge;Portugal;PRT
1055;CT1JIB;2683074;Jorge;Portugal;PRT
1056;CT1JQJ;2683036;Nuno;Portugal;PRT
1057;CT1JZM;2683060;Hansi;Portugal;PRT
1058;CT1KCL;2685010;Jan;Portugal;PRT
1059;CT2BXN;2684002;Jose;Portugal;PRT
1060;CT2BXN;2684001;Jose;Portugal;PRT
1061;CT2CRP;2685004;Jose;Portugal;PRT
1062;CT2CVW;2682006;Luis;Portugal;PRT
1063;CT2EEW;2683069;Eduardo;Portugal;PRT
1064;CT2FZI;2683076;Luis;Portugal;PRT
1065;CT2GKD;2683054;Jose;Portugal;PRT
1066;CT2GKS;2684011;Paulo;Portugal;PRT
1067;CT2GNC;2681007;Jos;Portugal;PRT
1068;CT2GNC;2681008;Jose;Portugal;PRT
1069;CT2GOW;2683027;Joao;Portugal;PRT
1070;CT2GPI;2683013;David;Portugal;PRT
1071;CT2GPZ;2684008;Jaime;Portugal;PRT
1072;CT2GQI;2683018;Goncalo;Portugal;PRT
1073;CT2GQR;2685008;Sergio;Portugal;PRT
1074;CT2GQW;2683049;Mario;Portugal;PRT
1075;CT2GSW;2681003;Rui;Portugal;PRT
1076;CT2GUO;2682013;Jose Gomes;Portugal;PRT
1077;CT2GXU;2682012;Antonio Jose;Portugal;PRT
1078;CT2HBO;2684006;Paulo;Portugal;PRT
1079;CT2HDQ;2684007;Joo;Portugal;PRT
1080;CT2HEW;2683012;Diogo;Portugal;PRT
1081;CT2HGP;2682008;Pedro;Portugal;PRT
1082;CT2HJR;2682015;Jos;Portugal;PRT
1083;CT2HLI;2682014;Eduardo;Portugal;PRT
1084;CT2HMR;2681001;Manuel;Portugal;PRT
